ISO3,Year,WomenBusLawIndex,PaidParentalLeave
CYP,1983,63.1,No
CYP,1984,63.1,No
CYP,1985,63.1,No
CYP,1986,63.1,No
CYP,1987,63.1,No
CYP,1988,63.1,No
CYP,1989,68.1,No
CYP,1990,71.3,No
CYP,1991,71.3,No
CYP,1992,71.3,No
CYP,1993,73.8,No
CYP,1994,73.8,No
CYP,1995,73.8,No
CYP,1996,76.3,No
CYP,1997,76.3,No
CYP,1998,76.3,No
CYP,1999,76.3,No
CYP,2000,76.3,No
CYP,2001,76.3,No
CYP,2002,76.3,No
CYP,2003,76.3,No
CYP,2004,85.6,No
CYP,2005,85.6,No
CYP,2006,85.6,No
CYP,2007,85.6,No
CYP,2008,85.6,No
CYP,2009,88.8,No
CYP,2010,88.8,No
CYP,2011,88.8,No
CYP,2012,88.8,No
CYP,2013,88.8,No
CYP,2014,88.8,No
CYP,2015,88.8,No
CYP,2016,88.8,No
CYP,2017,88.8,No
CYP,2018,88.8,No
CYP,2019,91.3,No
CYP,2020,91.3,No
CYP,2021,91.3,No
CYP,2022,94.4,No
CYP,2023,94.4,No
CYP,2024,96.9,Yes
CZE,1971,64.4,No
CZE,1972,64.4,No
CZE,1973,64.4,No
CZE,1974,64.4,No
CZE,1975,64.4,No
CZE,1976,64.4,No
CZE,1977,64.4,No
CZE,1978,64.4,No
CZE,1979,64.4,No
CZE,1980,64.4,No
CZE,1981,64.4,No
CZE,1982,67.5,No
CZE,1983,67.5,No
CZE,1984,67.5,No
CZE,1985,67.5,No
CZE,1986,67.5,No
CZE,1987,67.5,No
CZE,1988,67.5,No
CZE,1989,67.5,No
CZE,1990,67.5,No
CZE,1991,67.5,No
CZE,1992,70,Yes
CZE,1993,70,Yes
CZE,1994,70,Yes
CZE,1995,73.1,Yes
CZE,1996,73.1,Yes
CZE,1997,73.1,Yes
CZE,1998,73.1,Yes
CZE,1999,73.1,Yes
CZE,2000,73.1,Yes
CZE,2001,73.1,Yes
CZE,2002,73.1,Yes
CZE,2003,73.1,Yes
CZE,2004,73.1,Yes
CZE,2005,73.1,Yes
CZE,2006,73.1,Yes
CZE,2007,75.6,Yes
CZE,2008,81.9,Yes
CZE,2009,85,Yes
CZE,2010,88.1,Yes
CZE,2011,88.1,Yes
CZE,2012,88.1,Yes
CZE,2013,91.3,Yes
CZE,2014,91.3,Yes
CZE,2015,91.3,Yes
CZE,2016,91.3,Yes
CZE,2017,91.3,Yes
CZE,2018,91.3,Yes
CZE,2019,93.8,Yes
CZE,2020,93.8,Yes
CZE,2021,93.8,Yes
CZE,2022,93.8,Yes
CZE,2023,93.8,Yes
CZE,2024,93.8,Yes
DEU,1971,62.5,No
DEU,1972,62.5,No
DEU,1973,62.5,No
DEU,1974,62.5,No
DEU,1975,62.5,No
DEU,1976,62.5,No
DEU,1977,62.5,No
DEU,1978,65.6,No
DEU,1979,65.6,No
DEU,1980,65.6,No
DEU,1981,65.6,No
DEU,1982,65.6,No
DEU,1983,65.6,No
DEU,1984,65.6,No
DEU,1985,65.6,No
DEU,1986,65.6,No
DEU,1987,71.3,Yes
DEU,1988,71.3,Yes
DEU,1989,71.3,Yes
DEU,1990,71.3,Yes
DEU,1991,71.3,Yes
DEU,1992,71.3,Yes
DEU,1993,71.3,Yes
DEU,1994,71.3,Yes
DEU,1995,71.3,Yes
DEU,1996,74.4,Yes
DEU,1997,74.4,Yes
DEU,1998,74.4,Yes
DEU,1999,76.9,Yes
DEU,2000,76.9,Yes
DEU,2001,76.9,Yes
DEU,2002,76.9,Yes
DEU,2003,79.4,Yes
DEU,2004,79.4,Yes
DEU,2005,79.4,Yes
DEU,2006,79.4,Yes
DEU,2007,81.9,Yes
DEU,2008,93.8,Yes
DEU,2009,93.8,Yes
DEU,2010,96.9,Yes
DEU,2011,96.9,Yes
DEU,2012,96.9,Yes
DEU,2013,96.9,Yes
DEU,2014,96.9,Yes
DEU,2015,96.9,Yes
DEU,2016,96.9,Yes
DEU,2017,96.9,Yes
DEU,2018,96.9,Yes
DEU,2019,100,Yes
DEU,2020,100,Yes
DEU,2021,100,Yes
DEU,2022,100,Yes
DEU,2023,100,Yes
DEU,2024,100,Yes
DJI,1971,43.8,No
DJI,1972,43.8,No
DJI,1973,43.8,No
DJI,1974,43.8,No
DJI,1975,43.8,No
DJI,1976,43.8,No
DJI,1977,43.8,No
DJI,1978,43.8,No
DJI,1979,43.8,No
DJI,1980,43.8,No
DJI,1981,43.8,No
DJI,1982,43.8,No
DJI,1983,43.8,No
DJI,1984,43.8,No
DJI,1985,43.8,No
DJI,1986,43.8,No
DJI,1987,43.8,No
DJI,1988,43.8,No
DJI,1989,43.8,No
DJI,1990,43.8,No
DJI,1991,50,No
DJI,1992,50,No
DJI,1993,50,No
DJI,1994,50,No
DJI,1995,50,No
DJI,1996,53.1,No
DJI,1997,53.1,No
DJI,1998,53.1,No
DJI,1999,53.1,No
DJI,2000,53.1,No
DJI,2001,53.1,No
DJI,2002,53.1,No
DJI,2003,53.1,No
DJI,2004,53.1,No
DJI,2005,53.1,No
DJI,2006,53.1,No
DJI,2007,59.4,No
DJI,2008,59.4,No
DJI,2009,59.4,No
DJI,2010,62.5,No
DJI,2011,62.5,No
DJI,2012,62.5,No
DJI,2013,62.5,No
DJI,2014,62.5,No
DJI,2015,62.5,No
DJI,2016,62.5,No
DJI,2017,62.5,No
DJI,2018,62.5,No
DJI,2019,65,No
DJI,2020,71.3,No
DJI,2021,71.3,No
DJI,2022,71.3,No
DJI,2023,71.3,No
DJI,2024,71.3,No
DMA,1971,45.6,No
DMA,1972,45.6,No
DMA,1973,45.6,No
DMA,1974,50.6,No
DMA,1975,53.8,No
DMA,1976,53.8,No
DMA,1977,60,No
DMA,1978,60,No
DMA,1979,60,No
DMA,1980,60,No
DMA,1981,60,No
DMA,1982,60,No
DMA,1983,60,No
DMA,1984,60,No
DMA,1985,60,No
DMA,1986,60,No
DMA,1987,60,No
DMA,1988,60,No
DMA,1989,60,No
DMA,1990,60,No
DMA,1991,60,No
DMA,1992,60,No
DMA,1993,60,No
DMA,1994,60,No
DMA,1995,60,No
DMA,1996,60,No
DMA,1997,60,No
DMA,1998,60,No
DMA,1999,60,No
DMA,2000,60,No
DMA,2001,60,No
DMA,2002,60,No
DMA,2003,62.5,No
DMA,2004,62.5,No
DMA,2005,62.5,No
DMA,2006,62.5,No
DMA,2007,62.5,No
DMA,2008,62.5,No
DMA,2009,62.5,No
DMA,2010,62.5,No
DMA,2011,62.5,No
DMA,2012,62.5,No
DMA,2013,62.5,No
DMA,2014,62.5,No
DMA,2015,62.5,No
DMA,2016,62.5,No
DMA,2017,62.5,No
DMA,2018,62.5,No
DMA,2019,62.5,No
DMA,2020,62.5,No
DMA,2021,62.5,No
DMA,2022,62.5,No
DMA,2023,62.5,No
DMA,2024,62.5,No
DNK,1971,71.3,No
DNK,1972,71.3,No
DNK,1973,71.3,No
DNK,1974,71.3,No
DNK,1975,71.3,No
DNK,1976,71.3,No
DNK,1977,71.3,No
DNK,1978,71.3,No
DNK,1979,71.3,No
DNK,1980,71.3,No
DNK,1981,71.3,No
DNK,1982,71.3,No
DNK,1983,71.3,No
DNK,1984,71.3,No
DNK,1985,71.3,No
DNK,1986,76.3,Yes
DNK,1987,76.3,Yes
DNK,1988,76.3,Yes
DNK,1989,76.3,Yes
DNK,1990,78.8,Yes
DNK,1991,78.8,Yes
DNK,1992,78.8,Yes
DNK,1993,81.9,Yes
DNK,1994,81.9,Yes
DNK,1995,81.9,Yes
DNK,1996,81.9,Yes
DNK,1997,81.9,Yes
DNK,1998,81.9,Yes
DNK,1999,85,Yes
DNK,2000,85,Yes
DNK,2001,91.3,Yes
DNK,2002,91.3,Yes
DNK,2003,91.3,Yes
DNK,2004,91.3,Yes
DNK,2005,91.3,Yes
DNK,2006,91.3,Yes
DNK,2007,91.3,Yes
DNK,2008,91.3,Yes
DNK,2009,94.4,Yes
DNK,2010,97.5,Yes
DNK,2011,97.5,Yes
DNK,2012,97.5,Yes
DNK,2013,100,Yes
DNK,2014,100,Yes
DNK,2015,100,Yes
DNK,2016,100,Yes
DNK,2017,100,Yes
DNK,2018,100,Yes
DNK,2019,100,Yes
DNK,2020,100,Yes
DNK,2021,100,Yes
DNK,2022,100,Yes
DNK,2023,100,Yes
DNK,2024,100,Yes
DOM,1971,37.5,No
DOM,1972,37.5,No
DOM,1973,37.5,No
DOM,1974,37.5,No
DOM,1975,37.5,No
DOM,1976,37.5,No
DOM,1977,37.5,No
DOM,1978,37.5,No
DOM,1979,37.5,No
DOM,1980,55.6,No
DOM,1981,55.6,No
DOM,1982,55.6,No
DOM,1983,55.6,No
DOM,1984,55.6,No
DOM,1985,55.6,No
DOM,1986,55.6,No
DOM,1987,55.6,No
DOM,1988,55.6,No
DOM,1989,55.6,No
DOM,1990,55.6,No
DOM,1991,55.6,No
DOM,1992,55.6,No
DOM,1993,67.5,No
DOM,1994,67.5,No
DOM,1995,67.5,No
DOM,1996,67.5,No
DOM,1997,67.5,No
DOM,1998,73.1,No
DOM,1999,73.1,No
DOM,2000,73.1,No
DOM,2001,73.1,No
DOM,2002,73.1,No
DOM,2003,78.1,No
DOM,2004,78.1,No
DOM,2005,78.1,No
DOM,2006,78.1,No
DOM,2007,78.1,No
DOM,2008,78.1,No
DOM,2009,78.1,No
DOM,2010,78.1,No
DOM,2011,78.1,No
DOM,2012,78.1,No
DOM,2013,78.1,No
DOM,2014,78.1,No
DOM,2015,78.1,No
DOM,2016,83.8,No
DOM,2017,83.8,No
DOM,2018,86.3,No
DOM,2019,86.3,No
DOM,2020,86.3,No
DOM,2021,86.3,No
DOM,2022,86.3,No
DOM,2023,86.3,No
DOM,2024,86.3,No
DZA,1971,30,No
DZA,1972,30,No
DZA,1973,30,No
DZA,1974,30,No
DZA,1975,30,No
DZA,1976,32.5,No
DZA,1977,32.5,No
DZA,1978,32.5,No
DZA,1979,32.5,No
DZA,1980,32.5,No
DZA,1981,32.5,No
DZA,1982,32.5,No
DZA,1983,32.5,No
DZA,1984,32.5,No
DZA,1985,35,No
DZA,1986,35,No
DZA,1987,35,No
DZA,1988,35,No
DZA,1989,35,No
DZA,1990,35,No
DZA,1991,40.6,No
DZA,1992,40.6,No
DZA,1993,40.6,No
DZA,1994,40.6,No
DZA,1995,40.6,No
DZA,1996,40.6,No
DZA,1997,40.6,No
DZA,1998,40.6,No
DZA,1999,40.6,No
DZA,2000,40.6,No
DZA,2001,40.6,No
DZA,2002,40.6,No
DZA,2003,40.6,No
DZA,2004,40.6,No
DZA,2005,40.6,No
DZA,2006,55,No
DZA,2007,55,No
DZA,2008,55,No
DZA,2009,55,No
DZA,2010,55,No
DZA,2011,55,No
DZA,2012,55,No
DZA,2013,55,No
DZA,2014,55,No
DZA,2015,55,No
DZA,2016,55,No
DZA,2017,57.5,No
DZA,2018,57.5,No
DZA,2019,57.5,No
DZA,2020,57.5,No
DZA,2021,57.5,No
DZA,2022,57.5,No
DZA,2023,57.5,No
DZA,2024,57.5,No
ECU,1971,34.4,No
ECU,1972,51.9,No
ECU,1973,51.9,No
ECU,1974,51.9,No
ECU,1975,51.9,No
ECU,1976,51.9,No
ECU,1977,51.9,No
ECU,1978,51.9,No
ECU,1979,51.9,No
ECU,1980,51.9,No
ECU,1981,51.9,No
ECU,1982,51.9,No
ECU,1983,51.9,No
ECU,1984,51.9,No
ECU,1985,51.9,No
ECU,1986,51.9,No
ECU,1987,51.9,No
ECU,1988,51.9,No
ECU,1989,51.9,No
ECU,1990,58.1,No
ECU,1991,63.8,No
ECU,1992,63.8,No
ECU,1993,63.8,No
ECU,1994,63.8,No
ECU,1995,63.8,No
ECU,1996,63.8,No
ECU,1997,66.3,No
ECU,1998,66.3,No
ECU,1999,66.3,No
ECU,2000,75.6,No
ECU,2001,75.6,No
ECU,2002,75.6,No
ECU,2003,78.8,No
ECU,2004,78.8,No
ECU,2005,78.8,No
ECU,2006,78.8,No
ECU,2007,81.3,No
ECU,2008,81.3,No
ECU,2009,81.3,No
ECU,2010,84.4,No
ECU,2011,84.4,No
ECU,2012,84.4,No
ECU,2013,84.4,No
ECU,2014,84.4,No
ECU,2015,84.4,No
ECU,2016,84.4,No
ECU,2017,89.4,No
ECU,2018,89.4,No
ECU,2019,89.4,No
ECU,2020,89.4,No
ECU,2021,89.4,No
ECU,2022,89.4,No
ECU,2023,89.4,No
ECU,2024,89.4,No
EGY,1971,29.4,No
EGY,1972,29.4,No
EGY,1973,29.4,No
EGY,1974,29.4,No
EGY,1975,29.4,No
EGY,1976,29.4,No
EGY,1977,29.4,No
EGY,1978,29.4,No
EGY,1979,29.4,No
EGY,1980,29.4,No
EGY,1981,29.4,No
EGY,1982,29.4,No
EGY,1983,29.4,No
EGY,1984,29.4,No
EGY,1985,29.4,No
EGY,1986,29.4,No
EGY,1987,26.9,No
EGY,1988,26.9,No
EGY,1989,26.9,No
EGY,1990,26.9,No
EGY,1991,26.9,No
EGY,1992,26.9,No
EGY,1993,26.9,No
EGY,1994,26.9,No
EGY,1995,26.9,No
EGY,1996,26.9,No
EGY,1997,30,No
EGY,1998,30,No
EGY,1999,30,No
EGY,2000,30,No
EGY,2001,30,No
EGY,2002,33.1,No
EGY,2003,33.1,No
EGY,2004,38.8,No
EGY,2005,38.8,No
EGY,2006,38.8,No
EGY,2007,38.8,No
EGY,2008,38.8,No
EGY,2009,38.8,No
EGY,2010,38.8,No
EGY,2011,38.8,No
EGY,2012,38.8,No
EGY,2013,38.8,No
EGY,2014,38.8,No
EGY,2015,38.8,No
EGY,2016,45,No
EGY,2017,45,No
EGY,2018,45,No
EGY,2019,45,No
EGY,2020,45,No
EGY,2021,45,No
EGY,2022,50.6,No
EGY,2023,50.6,No
EGY,2024,50.6,No
ERI,1971,50.6,No
ERI,1972,50.6,No
ERI,1973,50.6,No
ERI,1974,50.6,No
ERI,1975,50.6,No
ERI,1976,50.6,No
ERI,1977,50.6,No
ERI,1978,50.6,No
ERI,1979,50.6,No
ERI,1980,50.6,No
ERI,1981,50.6,No
ERI,1982,50.6,No
ERI,1983,50.6,No
ERI,1984,50.6,No
ERI,1985,50.6,No
ERI,1986,50.6,No
ERI,1987,50.6,No
ERI,1988,50.6,No
ERI,1989,50.6,No
ERI,1990,50.6,No
ERI,1991,50.6,No
ERI,1992,50.6,No
ERI,1993,63.8,No
ERI,1994,63.1,No
ERI,1995,63.1,No
ERI,1996,63.1,No
ERI,1997,63.1,No
ERI,1998,63.1,No
ERI,1999,63.1,No
ERI,2000,63.1,No
ERI,2001,63.1,No
ERI,2002,63.1,No
ERI,2003,69.4,No
ERI,2004,69.4,No
ERI,2005,69.4,No
ERI,2006,69.4,No
ERI,2007,69.4,No
ERI,2008,69.4,No
ERI,2009,69.4,No
ERI,2010,69.4,No
ERI,2011,69.4,No
ERI,2012,69.4,No
ERI,2013,69.4,No
ERI,2014,69.4,No
ERI,2015,69.4,No
ERI,2016,69.4,No
ERI,2017,69.4,No
ERI,2018,69.4,No
ERI,2019,69.4,No
ERI,2020,69.4,No
ERI,2021,69.4,No
ERI,2022,69.4,No
ERI,2023,69.4,No
ERI,2024,69.4,No
ESP,1971,33.8,No
ESP,1972,33.8,No
ESP,1973,33.8,No
ESP,1974,33.8,No
ESP,1975,33.8,No
ESP,1976,51.9,No
ESP,1977,54.4,No
ESP,1978,54.4,No
ESP,1979,57.5,No
ESP,1980,57.5,No
ESP,1981,60.6,No
ESP,1982,60.6,No
ESP,1983,73.8,No
ESP,1984,73.8,No
ESP,1985,73.8,No
ESP,1986,73.8,No
ESP,1987,73.8,No
ESP,1988,73.8,No
ESP,1989,73.8,No
ESP,1990,73.8,No
ESP,1991,73.8,No
ESP,1992,73.8,No
ESP,1993,73.8,No
ESP,1994,73.8,No
ESP,1995,76.9,No
ESP,1996,79.4,No
ESP,1997,94.4,No
ESP,1998,94.4,No
ESP,1999,94.4,No
ESP,2000,94.4,No
ESP,2001,94.4,No
ESP,2002,94.4,No
ESP,2003,94.4,No
ESP,2004,94.4,No
ESP,2005,94.4,No
ESP,2006,94.4,No
ESP,2007,94.4,No
ESP,2008,97.5,No
ESP,2009,97.5,No
ESP,2010,97.5,No
ESP,2011,97.5,No
ESP,2012,97.5,No
ESP,2013,97.5,No
ESP,2014,97.5,No
ESP,2015,97.5,No
ESP,2016,97.5,No
ESP,2017,97.5,No
ESP,2018,97.5,No
ESP,2019,97.5,No
ESP,2020,97.5,No
ESP,2021,97.5,No
ESP,2022,100,Yes
ESP,2023,100,Yes
ESP,2024,100,Yes
EST,1971,55.6,No
EST,1972,55,No
EST,1973,55,No
EST,1974,55,No
EST,1975,55,No
EST,1976,55,No
EST,1977,55,No
EST,1978,55,No
EST,1979,55,No
EST,1980,55,No
EST,1981,55,No
EST,1982,55,No
EST,1983,55,No
EST,1984,55,No
EST,1985,55,No
EST,1986,55,No
EST,1987,55,No
EST,1988,55,No
EST,1989,55,No
EST,1990,55,No
EST,1991,55,No
EST,1992,55,No
EST,1993,58.1,No
EST,1994,63.8,Yes
EST,1995,63.8,Yes
EST,1996,63.8,Yes
EST,1997,63.8,Yes
EST,1998,63.8,Yes
EST,1999,63.8,Yes
EST,2000,63.8,Yes
EST,2001,63.8,Yes
EST,2002,63.8,Yes
EST,2003,66.3,Yes
EST,2004,69.4,Yes
EST,2005,81.9,Yes
EST,2006,81.9,Yes
EST,2007,81.9,Yes
EST,2008,81.9,Yes
EST,2009,81.9,Yes
EST,2010,88.1,Yes
EST,2011,91.3,Yes
EST,2012,91.3,Yes
EST,2013,91.3,Yes
EST,2014,91.3,Yes
EST,2015,91.3,Yes
EST,2016,91.3,Yes
EST,2017,91.3,Yes
EST,2018,97.5,Yes
EST,2019,97.5,Yes
EST,2020,97.5,Yes
EST,2021,97.5,Yes
EST,2022,97.5,Yes
EST,2023,97.5,Yes
EST,2024,97.5,Yes
ETH,1971,50.6,No
ETH,1972,50.6,No
ETH,1973,50.6,No
ETH,1974,50.6,No
ETH,1975,50.6,No
ETH,1976,50.6,No
ETH,1977,50.6,No
ETH,1978,50.6,No
ETH,1979,50.6,No
ETH,1980,50.6,No
ETH,1981,50.6,No
ETH,1982,50.6,No
ETH,1983,50.6,No
ETH,1984,50.6,No
ETH,1985,50.6,No
ETH,1986,50.6,No
ETH,1987,50.6,No
ETH,1988,50.6,No
ETH,1989,50.6,No
ETH,1990,50.6,No
ETH,1991,50.6,No
ETH,1992,50.6,No
ETH,1993,50.6,No
ETH,1994,50,No
ETH,1995,50,No
ETH,1996,50,No
ETH,1997,50,No
ETH,1998,50,No
ETH,1999,50,No
ETH,2000,50,No
ETH,2001,50,No
ETH,2002,63.1,No
ETH,2003,63.1,No
ETH,2004,63.1,No
ETH,2005,63.1,No
ETH,2006,65.6,No
ETH,2007,65.6,No
ETH,2008,65.6,No
ETH,2009,65.6,No
ETH,2010,65.6,No
ETH,2011,65.6,No
ETH,2012,65.6,No
ETH,2013,71.9,No
ETH,2014,71.9,No
ETH,2015,71.9,No
ETH,2016,71.9,No
ETH,2017,71.9,No
ETH,2018,71.9,No
ETH,2019,71.9,No
ETH,2020,71.9,No
ETH,2021,80,No
ETH,2022,80,No
ETH,2023,80,No
ETH,2024,80,No
FIN,1971,65.6,No
FIN,1972,65.6,No
FIN,1973,65.6,No
FIN,1974,65.6,No
FIN,1975,65.6,No
FIN,1976,68.1,No
FIN,1977,68.1,No
FIN,1978,68.1,No
FIN,1979,73.1,Yes
FIN,1980,73.1,Yes
FIN,1981,73.1,Yes
FIN,1982,73.1,Yes
FIN,1983,73.1,Yes
FIN,1984,73.1,Yes
FIN,1985,73.1,Yes
FIN,1986,73.1,Yes
FIN,1987,73.1,Yes
FIN,1988,79.4,Yes
FIN,1989,79.4,Yes
FIN,1990,82.5,Yes
FIN,1991,82.5,Yes
FIN,1992,82.5,Yes
FIN,1993,82.5,Yes
FIN,1994,82.5,Yes
FIN,1995,82.5,Yes
FIN,1996,82.5,Yes
FIN,1997,82.5,Yes
FIN,1998,82.5,Yes
FIN,1999,82.5,Yes
FIN,2000,85,Yes
FIN,2001,85,Yes
FIN,2002,85,Yes
FIN,2003,85,Yes
FIN,2004,85,Yes
FIN,2005,85,Yes
FIN,2006,94.4,Yes
FIN,2007,94.4,Yes
FIN,2008,94.4,Yes
FIN,2009,94.4,Yes
FIN,2010,97.5,Yes
FIN,2011,97.5,Yes
FIN,2012,97.5,Yes
FIN,2013,97.5,Yes
FIN,2014,97.5,Yes
FIN,2015,97.5,Yes
FIN,2016,97.5,Yes
FIN,2017,97.5,Yes
FIN,2018,97.5,Yes
FIN,2019,97.5,Yes
FIN,2020,97.5,Yes
FIN,2021,97.5,Yes
FIN,2022,97.5,Yes
FIN,2023,97.5,Yes
FIN,2024,97.5,Yes
FJI,1971,51.3,No
FJI,1972,51.3,No
FJI,1973,51.3,No
FJI,1974,51.3,No
FJI,1975,51.3,No
FJI,1976,51.3,No
FJI,1977,51.3,No
FJI,1978,51.3,No
FJI,1979,51.3,No
FJI,1980,51.3,No
FJI,1981,51.3,No
FJI,1982,51.3,No
FJI,1983,51.3,No
FJI,1984,51.3,No
FJI,1985,51.3,No
FJI,1986,51.3,No
FJI,1987,51.3,No
FJI,1988,51.3,No
FJI,1989,51.3,No
FJI,1990,51.3,No
FJI,1991,51.3,No
FJI,1992,51.3,No
FJI,1993,51.3,No
FJI,1994,51.3,No
FJI,1995,51.3,No
FJI,1996,51.3,No
FJI,1997,51.3,No
FJI,1998,51.3,No
FJI,1999,51.3,No
FJI,2000,57.5,No
FJI,2001,57.5,No
FJI,2002,57.5,No
FJI,2003,57.5,No
FJI,2004,57.5,No
FJI,2005,57.5,No
FJI,2006,57.5,No
FJI,2007,60,No
FJI,2008,60,No
FJI,2009,71.9,No
FJI,2010,71.9,No
FJI,2011,74.4,No
FJI,2012,74.4,No
FJI,2013,74.4,No
FJI,2014,74.4,No
FJI,2015,74.4,No
FJI,2016,74.4,No
FJI,2017,74.4,No
FJI,2018,74.4,No
FJI,2019,74.4,No
FJI,2020,79.4,No
FJI,2021,82.5,No
FJI,2022,82.5,No
FJI,2023,82.5,No
FJI,2024,82.5,No
FRA,1971,53.8,No
FRA,1972,56.3,No
FRA,1973,56.3,No
FRA,1974,59.4,No
FRA,1975,59.4,No
FRA,1976,59.4,No
FRA,1977,62.5,No
FRA,1978,62.5,No
FRA,1979,62.5,No
FRA,1980,62.5,No
FRA,1981,62.5,No
FRA,1982,62.5,No
FRA,1983,62.5,No
FRA,1984,65.6,No
FRA,1985,65.6,No
FRA,1986,65.6,No
FRA,1987,70.6,No
FRA,1988,73.8,No
FRA,1989,76.9,No
FRA,1990,76.9,No
FRA,1991,76.9,No
FRA,1992,76.9,No
FRA,1993,76.9,No
FRA,1994,86.3,No
FRA,1995,86.3,No
FRA,1996,86.3,No
FRA,1997,86.3,No
FRA,1998,86.3,No
FRA,1999,86.3,No
FRA,2000,86.3,No
FRA,2001,86.3,No
FRA,2002,89.4,No
FRA,2003,89.4,No
FRA,2004,89.4,No
FRA,2005,91.9,No
FRA,2006,91.9,No
FRA,2007,94.4,No
FRA,2008,97.5,No
FRA,2009,97.5,No
FRA,2010,97.5,No
FRA,2011,97.5,No
FRA,2012,97.5,No
FRA,2013,97.5,No
FRA,2014,97.5,No
FRA,2015,97.5,No
FRA,2016,97.5,No
FRA,2017,97.5,No
FRA,2018,100,Yes
FRA,2019,100,Yes
FRA,2020,100,Yes
FRA,2021,100,Yes
FRA,2022,100,Yes
FRA,2023,100,Yes
FRA,2024,100,Yes
FSM,1971,58.8,No
FSM,1972,58.8,No
FSM,1973,58.8,No
FSM,1974,58.8,No
FSM,1975,58.8,No
FSM,1976,58.8,No
FSM,1977,58.8,No
FSM,1978,58.8,No
FSM,1979,58.8,No
FSM,1980,58.8,No
FSM,1981,58.8,No
FSM,1982,58.8,No
FSM,1983,58.8,No
FSM,1984,58.8,No
FSM,1985,58.8,No
FSM,1986,58.8,No
FSM,1987,58.8,No
FSM,1988,58.8,No
FSM,1989,58.8,No
FSM,1990,58.8,No
FSM,1991,58.8,No
FSM,1992,58.8,No
FSM,1993,58.8,No
FSM,1994,58.8,No
FSM,1995,58.8,No
FSM,1996,58.8,No
FSM,1997,58.8,No
FSM,1998,58.8,No
FSM,1999,58.8,No
FSM,2000,58.8,No
FSM,2001,58.8,No
FSM,2002,58.8,No
FSM,2003,58.8,No
FSM,2004,58.8,No
FSM,2005,58.8,No
FSM,2006,58.8,No
FSM,2007,58.8,No
FSM,2008,58.8,No
FSM,2009,58.8,No
FSM,2010,58.8,No
FSM,2011,58.8,No
FSM,2012,58.8,No
FSM,2013,58.8,No
FSM,2014,58.8,No
FSM,2015,58.8,No
FSM,2016,58.8,No
FSM,2017,58.8,No
FSM,2018,58.8,No
FSM,2019,61.3,No
FSM,2020,61.3,No
FSM,2021,61.3,No
FSM,2022,61.3,No
FSM,2023,61.3,No
FSM,2024,61.3,No
GAB,1971,43.1,No
GAB,1972,43.1,No
GAB,1973,43.1,No
GAB,1974,43.1,No
GAB,1975,43.1,No
GAB,1976,43.1,No
GAB,1977,43.1,No
GAB,1978,43.1,No
GAB,1979,43.1,No
GAB,1980,43.1,No
GAB,1981,43.1,No
GAB,1982,43.1,No
GAB,1983,43.1,No
GAB,1984,43.1,No
GAB,1985,45.6,No
GAB,1986,45.6,No
GAB,1987,45.6,No
GAB,1988,45.6,No
GAB,1989,45.6,No
GAB,1990,45.6,No
GAB,1991,45.6,No
GAB,1992,45.6,No
GAB,1993,45.6,No
GAB,1994,45.6,No
GAB,1995,45.6,No
GAB,1996,51.3,No
GAB,1997,51.3,No
GAB,1998,51.3,No
GAB,1999,51.3,No
GAB,2000,51.3,No
GAB,2001,51.3,No
GAB,2002,51.3,No
GAB,2003,51.3,No
GAB,2004,51.3,No
GAB,2005,51.3,No
GAB,2006,51.3,No
GAB,2007,51.3,No
GAB,2008,51.3,No
GAB,2009,51.3,No
GAB,2010,51.3,No
GAB,2011,51.3,No
GAB,2012,51.3,No
GAB,2013,51.3,No
GAB,2014,51.3,No
GAB,2015,51.3,No
GAB,2016,51.3,No
GAB,2017,51.3,No
GAB,2018,57.5,No
GAB,2019,57.5,No
GAB,2020,57.5,No
GAB,2021,57.5,No
GAB,2022,82.5,No
GAB,2023,95,No
GAB,2024,95,No
GBR,1971,51.9,No
GBR,1972,51.9,No
GBR,1973,51.9,No
GBR,1974,56.9,No
GBR,1975,60,No
GBR,1976,63.1,No
GBR,1977,69.4,No
GBR,1978,69.4,No
GBR,1979,69.4,No
GBR,1980,69.4,No
GBR,1981,69.4,No
GBR,1982,69.4,No
GBR,1983,72.5,No
GBR,1984,72.5,No
GBR,1985,72.5,No
GBR,1986,72.5,No
GBR,1987,72.5,No
GBR,1988,75,No
GBR,1989,75,No
GBR,1990,75,No
GBR,1991,78.1,No
GBR,1992,78.1,No
GBR,1993,78.1,No
GBR,1994,78.1,No
GBR,1995,78.1,No
GBR,1996,78.1,No
GBR,1997,81.3,No
GBR,1998,83.8,No
GBR,1999,83.8,No
GBR,2000,83.8,No
GBR,2001,86.3,No
GBR,2002,86.3,No
GBR,2003,86.3,No
GBR,2004,88.8,No
GBR,2005,88.8,No
GBR,2006,88.8,No
GBR,2007,91.9,No
GBR,2008,91.9,No
GBR,2009,91.9,No
GBR,2010,91.9,No
GBR,2011,95,No
GBR,2012,95,No
GBR,2013,95,No
GBR,2014,95,No
GBR,2015,95,No
GBR,2016,97.5,Yes
GBR,2017,97.5,Yes
GBR,2018,97.5,Yes
GBR,2019,97.5,Yes
GBR,2020,97.5,Yes
GBR,2021,97.5,Yes
GBR,2022,97.5,Yes
GBR,2023,97.5,Yes
GBR,2024,97.5,Yes
GEO,1971,55.6,No
GEO,1972,55,No
